t_rel,state_stamp,x,y,z,vx,vy,vz
8.562307,1783596378.784564,3.000000,3.000001,1.134158,0.000000,0.000003,-0.034930
8.582371,1783596378.803579,3.000000,3.000001,1.133803,0.000000,0.000002,-0.028426
8.602360,1783596378.825172,3.000000,3.000001,1.133112,0.000000,0.000001,-0.029861
8.622305,1783596378.847908,3.000000,3.000001,1.132441,0.000000,0.000001,-0.029727
8.642261,1783596378.871722,3.000000,3.000001,1.131648,0.000000,0.000000,-0.031158
8.662266,1783596378.894668,3.000000,3.000001,1.131250,0.000000,0.000000,-0.025627
8.682258,1783596378.914177,3.000000,3.000001,1.130282,0.000000,0.000000,-0.035217
8.702264,1783596378.932925,3.000000,3.000001,1.129628,0.000000,0.000000,-0.035087
8.722268,1783596378.954339,3.000000,3.000001,1.129356,0.000000,0.000000,-0.026147
8.742260,1783596378.976671,3.000000,3.000001,1.128398,0.000000,0.000000,-0.032834
8.762274,1783596378.996517,3.000000,3.000001,1.127788,0.000000,0.000000,-0.031997
8.782274,1783596379.017685,3.000000,3.000001,1.127192,0.000000,0.000000,-0.030464
8.802264,1783596379.017685,3.000000,3.000001,1.127192,0.000000,0.000000,-0.030464
8.822228,1783596379.047431,3.000000,3.000000,1.126592,0.000000,-0.000006,-0.026349
8.842281,1783596379.063826,3.000000,3.000000,1.126311,0.000000,-0.000010,-0.022656
8.862276,1783596379.088744,3.000000,3.000000,1.125384,0.000000,-0.000017,-0.028472
8.882374,1783596379.105393,3.000000,2.999999,1.125078,0.000000,-0.000016,-0.024453
8.902265,1783596379.133634,3.000000,2.999999,1.124384,0.000000,-0.000016,-0.024497
8.922292,1783596379.153784,3.000000,2.999999,1.123716,0.000000,-0.000010,-0.027957
8.942275,1783596379.174361,3.000000,2.999999,1.123046,0.000000,-0.000006,-0.029798
8.962282,1783596379.194963,3.000000,2.999999,1.122368,0.000000,-0.000004,-0.031035
8.982265,1783596379.215679,3.000000,2.999999,1.121726,0.000000,-0.000002,-0.031020
9.002294,1783596379.237710,3.000000,2.999999,1.121377,0.000000,-0.000001,-0.024954
9.022290,1783596379.237710,3.000000,2.999999,1.121377,0.000000,-0.000001,-0.024954
9.042364,1783596379.264721,3.000000,2.999999,1.120745,0.000000,-0.000001,-0.024336
9.062274,1783596379.285189,3.000000,2.999999,1.120135,0.000000,-0.000000,-0.026508
9.082300,1783596379.314203,3.000000,2.999999,1.119392,0.000000,-0.000000,-0.026152
9.102398,1783596379.333201,3.000000,2.999999,1.118679,0.000000,-0.000000,-0.030703
9.122266,1783596379.355553,3.000000,2.999999,1.118001,0.000000,-0.000000,-0.030556
9.142258,1783596379.376427,3.000000,2.999999,1.117368,0.000000,-0.000000,-0.030473
9.162264,1783596379.376427,3.000000,2.999999,1.117368,0.000000,-0.000000,-0.030473
9.182302,1783596379.404504,3.000000,2.999999,1.117053,0.000000,0.000003,-0.022765
9.202324,1783596379.422577,3.000000,3.000000,1.116384,0.000000,0.000013,-0.028460
9.222260,1783596379.451781,3.000000,3.000000,1.115482,0.000000,0.000017,-0.029436
9.242432,1783596379.464438,3.000000,3.000000,1.115199,0.000000,0.000018,-0.026591
9.262278,1783596379.485166,3.000000,3.000001,1.114572,0.000000,0.000020,-0.028053
9.282250,1783596379.516107,3.000000,3.000001,1.113922,0.000000,0.000018,-0.025237
9.302443,1783596379.531856,3.000000,3.000001,1.113292,0.000000,0.000011,-0.031156
9.322263,1783596379.556300,3.000000,3.000001,1.112648,0.000000,0.000007,-0.029223
9.342261,1783596379.576280,3.000000,3.000001,1.112044,0.000000,0.000004,-0.029639
9.362336,1783596379.598019,3.000000,3.000001,1.111434,0.000000,0.000002,-0.029000
9.382277,1783596379.598019,3.000000,3.000001,1.111434,0.000000,0.000002,-0.029000
9.402274,1783596379.626574,3.000000,3.000001,1.110699,0.000000,0.000001,-0.027695
9.422261,1783596379.651032,3.000000,3.000001,1.110328,0.000000,0.000001,-0.022681
9.442265,1783596379.670437,3.000000,3.000001,1.109599,0.000000,0.000001,-0.028649
9.462352,1783596379.692933,3.000000,3.000001,1.108889,0.000000,0.000000,-0.029814
9.482254,1783596379.716774,3.000000,3.000001,1.108244,0.000000,-0.000004,-0.028707
9.502482,1783596379.716774,3.000000,3.000001,1.108244,0.000000,-0.000004,-0.028707
9.522392,1783596379.738418,3.000000,3.000001,1.107613,0.000000,-0.000011,-0.028885
9.542306,1783596379.758515,3.000000,3.000000,1.106980,0.000000,-0.000016,-0.029930
9.562269,1783596379.786678,3.000000,3.000000,1.106335,0.000000,-0.000016,-0.027116
9.582303,1783596379.804595,3.000000,3.000000,1.106024,0.000000,-0.000015,-0.023211
9.602260,1783596379.824854,3.000000,2.999999,1.105383,0.000000,-0.000019,-0.026578
9.622296,1783596379.848989,3.000000,2.999999,1.104808,0.000000,-0.000019,-0.025479
9.642261,1783596379.871013,3.000000,2.999999,1.104226,0.000000,-0.000011,-0.025868
9.662270,1783596379.897455,3.000000,2.999999,1.103857,0.000000,-0.000007,-0.021091
9.682293,1783596379.897455,3.000000,2.999999,1.103857,0.000000,-0.000007,-0.021091
9.702475,1783596379.927421,3.000000,2.999999,1.102968,0.000000,-0.000004,-0.024533
9.722273,1783596379.946344,3.000000,2.999999,1.102677,0.000000,-0.000002,-0.020871
9.742258,1783596379.971625,3.000000,2.999999,1.102124,0.000000,-0.000001,-0.021261
9.762269,1783596379.992618,3.000000,2.999999,1.101531,0.000000,-0.000001,-0.024068
9.782266,1783596380.014688,3.000000,2.999999,1.100966,0.000000,-0.000001,-0.024665
9.802315,1783596380.033557,3.000000,2.999999,1.100441,0.000000,-0.000000,-0.025948
9.822267,1783596380.054586,3.000000,2.999999,1.099872,0.000000,0.000004,-0.026381
9.842266,1783596380.076699,3.000000,2.999999,1.099349,0.000000,0.000011,-0.025297
9.862382,1783596380.076699,3.000000,2.999999,1.099349,0.000000,0.000011,-0.025297
9.882277,1783596380.114028,3.000000,3.000000,1.098806,0.000000,0.000012,-0.020995
9.902314,1783596380.128348,3.000000,3.000000,1.098258,0.000000,0.000020,-0.027904
9.922260,1783596380.155040,3.000000,3.000001,1.097678,0.000000,0.000019,-0.025425
9.942295,1783596380.172454,3.000000,3.000001,1.097398,0.000000,0.000017,-0.021690
9.962294,1783596380.195887,3.000000,3.000001,1.096894,0.000000,0.000014,-0.021621
9.982310,1783596380.195887,3.000000,3.000001,1.096894,0.000000,0.000014,-0.021621
10.002288,1783596380.227966,3.000000,3.000001,1.096142,0.000000,0.000009,-0.022351
10.022287,1783596380.251860,3.000000,3.000001,1.095658,0.000000,0.000005,-0.021519
10.042281,1783596380.271986,3.000000,3.000001,1.095384,0.000000,0.000003,-0.018344
10.062283,1783596380.292521,3.000000,3.000001,1.094880,0.000000,0.000002,-0.020834
10.082270,1783596380.314796,3.000000,3.000001,1.094394,0.000000,0.000001,-0.021223
10.102291,1783596380.314796,3.000000,3.000001,1.094394,0.000000,0.000001,-0.021223
10.122273,1783596380.338593,3.000000,3.000001,1.093891,0.000000,0.000001,-0.021196
10.142267,1783596380.373575,3.000000,3.000001,1.093320,0.000000,0.000000,-0.019244
10.162370,1783596380.389076,3.000000,3.000001,1.092987,0.000000,0.000000,-0.020135
