t_rel,state_stamp,x,y,z,vx,vy,vz
7.827564,1783675226.829722,1.602401,1.816950,1.282060,1.599740,1.927870,0.433812
7.837551,1783675226.841041,1.620452,1.838274,1.287083,1.605893,1.926729,0.415898
7.851362,1783675226.850458,1.652817,1.876389,1.295532,1.623423,1.929956,0.385019
7.861386,1783675226.869851,1.670770,1.897267,1.299947,1.630797,1.926334,0.365023
7.871378,1783675226.869851,1.670770,1.897267,1.299947,1.630797,1.926334,0.365023
7.881390,1783675226.891121,1.684244,1.912426,1.303496,1.627976,1.910209,0.346539
7.891374,1783675226.895694,1.701835,1.932742,1.307492,1.643565,1.916673,0.330552
7.902061,1783675226.909774,1.717373,1.950350,1.311133,1.654650,1.917725,0.315721
7.911339,1783675226.917844,1.733502,1.968685,1.314550,1.669451,1.923667,0.300204
7.923045,1783675226.927670,1.749737,1.986994,1.317874,1.684463,1.929817,0.284584
7.934242,1783675226.937628,1.765749,2.005007,1.320818,1.697485,1.933878,0.266767
7.946129,1783675226.947646,1.781502,2.022500,1.323698,1.708101,1.935312,0.248780
7.958050,1783675226.957655,1.797369,2.040071,1.326367,1.718693,1.937499,0.230345
7.969893,1783675226.976651,1.831414,2.077556,1.331502,1.742527,1.946808,0.192394
7.981812,1783675226.986672,1.847401,2.094989,1.333731,1.750649,1.948558,0.174652
7.993696,1783675226.996652,1.863569,2.112609,1.335766,1.758747,1.951314,0.157168
8.005980,1783675227.006736,1.879418,2.129832,1.337580,1.763551,1.951194,0.139261
8.017494,1783675227.026670,1.911221,2.164469,1.340386,1.770892,1.951011,0.103073
8.029343,1783675227.036641,1.926631,2.181185,1.341532,1.770390,1.946960,0.085259
8.041266,1783675227.046670,1.941581,2.197415,1.342380,1.766101,1.939480,0.066303
8.053110,1783675227.056833,1.938092,2.193335,1.342599,1.743999,1.913866,0.064631
8.064993,1783675227.066988,1.968557,2.226473,1.343833,1.739329,1.904605,0.028965
8.076902,1783675227.086649,1.996006,2.256035,1.345109,1.717101,1.875404,-0.003686
8.086974,1783675227.086649,1.996006,2.256035,1.345109,1.717101,1.875404,-0.003686
8.096946,1783675227.101806,2.009807,2.270902,1.345611,1.707185,1.861661,-0.018849
8.106942,1783675227.110886,2.006189,2.266685,1.346709,1.684613,1.837112,-0.014158
8.116957,1783675227.120506,2.039043,2.302257,1.346996,1.690439,1.836192,-0.044339
8.126949,1783675227.134554,2.052244,2.316318,1.347937,1.679166,1.819423,-0.053438
8.138331,1783675227.142901,2.051327,2.315185,1.348728,1.673492,1.813658,-0.047035
8.151815,1783675227.153757,2.084112,2.350393,1.348615,1.684384,1.811945,-0.075328
8.162495,1783675227.163857,2.083055,2.349138,1.349336,1.677791,1.805226,-0.070050
8.174383,1783675227.183658,2.113789,2.381703,1.349900,1.689192,1.801319,-0.088894
8.184834,1783675227.193670,2.129313,2.398049,1.349934,1.696930,1.800306,-0.100106
8.196895,1783675227.203685,2.144665,2.414098,1.349989,1.704266,1.798183,-0.110891
8.208408,1783675227.213872,2.163413,2.433668,1.349340,1.715660,1.797441,-0.129297
8.220252,1783675227.223675,2.178458,2.449175,1.349168,1.722230,1.793545,-0.141473
8.230457,1783675227.233730,2.193600,2.464663,1.348991,1.729702,1.790581,-0.153133
8.240509,1783675227.243799,2.209531,2.480924,1.348411,1.742200,1.792977,-0.166785
8.252277,1783675227.254588,2.225441,2.497064,1.347709,1.754306,1.795028,-0.180715
8.262352,1783675227.263816,2.241337,2.513100,1.346882,1.765831,1.796841,-0.194981
8.272345,1783675227.273715,2.257226,2.529043,1.345929,1.776791,1.798356,-0.209262
8.283259,1783675227.284882,2.273116,2.544908,1.344849,1.786985,1.799636,-0.223674
8.295060,1783675227.303635,2.304374,2.575910,1.342372,1.801698,1.797618,-0.251878
8.307019,1783675227.313669,2.320110,2.591412,1.341053,1.808221,1.797071,-0.265407
8.318907,1783675227.324720,2.335852,2.606849,1.339836,1.813439,1.796332,-0.277511
8.330824,1783675227.334361,2.354486,2.625161,1.337747,1.825921,1.802804,-0.293982
8.342698,1783675227.343976,2.372989,2.643263,1.335858,1.835376,1.807531,-0.308298
8.354580,1783675227.363703,2.407625,2.677103,1.331789,1.853386,1.818294,-0.335458
8.366438,1783675227.373627,2.425521,2.694568,1.329315,1.863736,1.824847,-0.350414
8.378270,1783675227.383963,2.443341,2.711915,1.326928,1.872092,1.829656,-0.363890
8.390238,1783675227.394186,2.461575,2.729644,1.324229,1.881871,1.835240,-0.378390
8.402075,1783675227.403633,2.479794,2.747314,1.321485,1.890478,1.839295,-0.392276
8.412212,1783675227.413642,2.498370,2.765287,1.318426,1.900656,1.843587,-0.407549
8.424189,1783675227.433676,2.534530,2.800116,1.311835,1.913072,1.841828,-0.440534
8.436023,1783675227.444607,2.552630,2.817415,1.308480,1.919260,1.839359,-0.455575
8.446341,1783675227.453944,2.572963,2.836751,1.304332,1.928852,1.837129,-0.474613
8.458335,1783675227.464089,2.593565,2.856188,1.300002,1.940312,1.834637,-0.493667
8.470747,1783675227.473835,2.612366,2.873768,1.295939,1.951281,1.831040,-0.510665
8.480817,1783675227.485922,2.631060,2.891140,1.291510,1.961382,1.824968,-0.529591
8.490807,1783675227.498543,2.649677,2.908277,1.286939,1.971248,1.816638,-0.548300
8.502165,1783675227.510477,2.667267,2.924229,1.282793,1.974806,1.800858,-0.562943
8.514113,1783675227.517593,2.686036,2.941139,1.277795,1.986057,1.789724,-0.581711
8.525932,1783675227.527683,2.703677,2.956769,1.273212,1.990068,1.770422,-0.596233
8.537807,1783675227.538850,2.722040,2.972854,1.268131,1.998613,1.753260,-0.612191
8.551682,1783675227.559858,2.757568,3.003188,1.258160,2.008140,1.705346,-0.636933
8.561735,1783675227.569599,2.777278,3.019578,1.252403,2.013842,1.676120,-0.649405
8.571731,1783675227.579857,2.793989,3.033159,1.247617,2.010689,1.640791,-0.655939
8.584501,1783675227.589767,2.812046,3.047637,1.242037,2.014482,1.610465,-0.666991
8.596469,1783675227.598743,2.809770,3.045712,1.243183,2.001045,1.599033,-0.658756
8.607585,1783675227.608735,2.847282,3.074858,1.231294,2.003092,1.527544,-0.680227
8.618937,1783675227.628805,2.861064,3.085085,1.227451,1.978333,1.472044,-0.676262
8.631929,1783675227.638646,2.895869,3.110268,1.215961,1.967701,1.389671,-0.693989
8.642813,1783675227.648677,2.911520,3.121143,1.210893,1.950678,1.339408,-0.697037
8.656199,1783675227.659849,2.908421,3.119074,1.212371,1.932807,1.327538,-0.685957
8.666848,1783675227.670528,2.944380,3.143147,1.199893,1.912145,1.232123,-0.704096
8.678495,1783675227.680830,2.959690,3.153023,1.194642,1.890839,1.179135,-0.706110
8.690475,1783675227.692655,2.956559,3.151356,1.196160,1.872931,1.169879,-0.694265
8.705197,1783675227.712765,2.990070,3.172184,1.184175,1.834981,1.062861,-0.701177
8.715261,1783675227.722695,3.004535,3.180977,1.179063,1.808132,1.007750,-0.697766
8.727247,1783675227.732660,3.019348,3.189781,1.173694,1.783886,0.954965,-0.695318
8.738259,1783675227.742876,3.034848,3.198545,1.167903,1.764161,0.903681,-0.694749
8.749975,1783675227.752621,3.049794,3.206861,1.162341,1.741791,0.851856,-0.690770
8.760025,1783675227.763550,3.064910,3.214894,1.156639,1.721262,0.800634,-0.686777
8.770034,1783675227.773530,3.079728,3.222509,1.151057,1.699839,0.749380,-0.680645
8.780025,1783675227.773530,3.079728,3.222509,1.151057,1.699839,0.749380,-0.680645
8.791447,1783675227.799791,3.110286,3.238846,1.139840,1.645137,0.646370,-0.656422
8.803303,1783675227.808842,3.126255,3.246456,1.133622,1.635027,0.605901,-0.653854
8.815264,1783675227.820513,3.142363,3.253890,1.127357,1.626284,0.567032,-0.650262
8.827041,1783675227.828835,3.158404,3.261296,1.121193,1.617601,0.531289,-0.645230
8.838925,1783675227.840016,3.174672,3.268821,1.115001,1.610649,0.499537,-0.639965
8.850827,1783675227.860693,3.206897,3.282203,1.102860,1.594139,0.431958,-0.624719
8.862682,1783675227.870710,3.222954,3.288556,1.096932,1.585012,0.399677,-0.615228
8.874596,1783675227.881894,3.238973,3.294965,1.091155,1.575248,0.370357,-0.604632
8.886468,1783675227.892016,3.256653,3.301240,1.084775,1.563801,0.334920,-0.592711
8.898379,1783675227.901912,3.272542,3.306883,1.079198,1.551390,0.304619,-0.580527
8.910234,1783675227.919827,3.305265,3.317634,1.068021,1.518669,0.239854,-0.553113
8.922117,1783675227.930505,3.320651,3.322480,1.062923,1.500728,0.210022,-0.540036
8.934010,1783675227.939831,3.335834,3.327061,1.057978,1.480931,0.180024,-0.526944
8.945858,1783675227.950927,3.350783,3.331034,1.053123,1.459052,0.147334,-0.514141
8.957817,1783675227.960835,3.365555,3.335396,1.048522,1.436226,0.118935,-0.501099
8.969680,1783675227.970489,3.380079,3.339136,1.043996,1.411653,0.087593,-0.488407
8.981721,1783675227.989826,3.411703,3.345744,1.034130,1.356379,0.012137,-0.463256
8.993721,1783675228.000393,3.425770,3.349194,1.030009,1.330905,-0.016722,-0.450973
9.005894,1783675228.009718,3.439985,3.351936,1.025760,1.307104,-0.049143,-0.440140
9.017859,1783675228.021688,3.454498,3.355324,1.021633,1.287175,-0.075186,-0.429764
9.029634,1783675228.031639,3.468950,3.357287,1.017340,1.267455,-0.109708,-0.420305
9.041752,1783675228.051739,3.497985,3.360317,1.008916,1.233772,-0.178905,-0.401366
9.054479,1783675228.063738,3.512860,3.361958,1.004862,1.222518,-0.208812,-0.392100
9.066227,1783675228.063738,3.512860,3.361958,1.004862,1.222518,-0.208812,-0.392100
9.078563,1783675228.084825,3.542116,3.362528,0.996876,1.200679,-0.280641,-0.372721
9.088629,1783675228.095677,3.558302,3.361644,0.992510,1.191256,-0.324106,-0.362289
9.099713,1783675228.105661,3.572730,3.360390,0.988756,1.182263,-0.363667,-0.351832
9.108629,1783675228.117939,3.589666,3.358429,0.984562,1.170610,-0.410583,-0.337714
9.118629,1783675228.126695,3.603827,3.356122,0.981157,1.161884,-0.451557,-0.325826
9.128616,1783675228.137934,3.618113,3.353532,0.977925,1.154687,-0.491749,-0.313518
9.138674,1783675228.137934,3.618113,3.353532,0.977925,1.154687,-0.491749,-0.313518
9.148657,1783675228.159012,3.636659,3.351065,0.974400,1.157306,-0.531074,-0.299109
9.161100,1783675228.168647,3.650070,3.347169,0.971677,1.144746,-0.575015,-0.284459
9.173574,1783675228.178722,3.663870,3.342963,0.969128,1.135225,-0.618365,-0.270143
9.184319,1783675228.187824,3.677473,3.337103,0.966496,1.113361,-0.672417,-0.253391
9.194416,1783675228.199517,3.691486,3.331027,0.964127,1.094890,-0.724609,-0.237135
9.204484,1783675228.208991,3.704130,3.325040,0.962183,1.077696,-0.772710,-0.222522
9.214486,1783675228.217927,3.717150,3.317427,0.960139,1.052595,-0.830145,-0.207158
9.224474,1783675228.232523,3.729160,3.310270,0.958542,1.031775,-0.881163,-0.193489
9.235466,1783675228.242699,3.740894,3.302464,0.957082,1.009680,-0.934043,-0.180649
9.250351,1783675228.253503,3.753390,3.292931,0.955568,0.983379,-0.995520,-0.167920
9.261423,1783675228.263523,3.764372,3.283897,0.954386,0.958264,-1.050765,-0.156862
9.270447,1783675228.272679,3.774922,3.274078,0.953262,0.931402,-1.108455,-0.146908
9.280473,1783675228.283510,3.785147,3.263858,0.952293,0.904124,-1.165644,-0.137394
9.292877,1783675228.294603,3.794756,3.252886,0.951331,0.874176,-1.224822,-0.128977
9.303000,1783675228.304719,3.803933,3.241698,0.950513,0.843567,-1.282003,-0.120812
9.315296,1783675228.314882,3.812812,3.229793,0.949763,0.813071,-1.340670,-0.113045
9.328013,1783675228.326495,3.829398,3.204563,0.948521,0.751209,-1.456706,-0.097962
9.338062,1783675228.346834,3.836709,3.191260,0.947838,0.716858,-1.513580,-0.091871
9.351435,1783675228.357045,3.843849,3.177715,0.947354,0.684184,-1.568352,-0.084789
9.364310,1783675228.366684,3.850728,3.163615,0.946980,0.652143,-1.623019,-0.077132
9.376250,1783675228.377000,3.857232,3.148807,0.946626,0.619657,-1.678383,-0.069494
9.388527,1783675228.397496,3.869259,3.117651,0.946175,0.554442,-1.786594,-0.052941
9.398576,1783675228.407552,3.874781,3.101322,0.946084,0.521462,-1.838981,-0.043968
9.410004,1783675228.416475,3.880446,3.082093,0.945968,0.484042,-1.899980,-0.033957
