t_rel,state_stamp,x,y,z,vx,vy,vz
7.222374,1783596160.123151,3.000000,3.000002,1.133392,0.000000,0.000023,-0.036962
7.242305,1783596160.143976,3.000000,3.000002,1.132741,0.000000,0.000014,-0.034677
7.262328,1783596160.143976,3.000000,3.000002,1.132741,0.000000,0.000014,-0.034677
7.282330,1783596160.171933,3.000000,3.000002,1.132075,0.000000,0.000008,-0.030342
7.302319,1783596160.192415,3.000000,3.000002,1.131411,0.000000,0.000005,-0.031170
7.322333,1783596160.216821,3.000000,3.000002,1.131042,0.000000,0.000003,-0.024759
7.342312,1783596160.238468,3.000000,3.000002,1.130342,0.000000,0.000002,-0.027783
7.362325,1783596160.257674,3.000000,3.000002,1.129648,0.000000,0.000001,-0.031112
7.382316,1783596160.279173,3.000000,3.000002,1.129002,0.000000,0.000001,-0.030693
7.402796,1783596160.302041,3.000000,3.000002,1.128415,0.000000,0.000000,-0.028690
7.422313,1783596160.323066,3.000000,3.000001,1.127754,0.000000,-0.000009,-0.029778
7.442311,1783596160.323066,3.000000,3.000001,1.127754,0.000000,-0.000009,-0.029778
7.462319,1783596160.349477,3.000000,3.000001,1.126986,0.000000,-0.000013,-0.029505
7.482324,1783596160.373294,3.000000,3.000000,1.126282,0.000000,-0.000016,-0.029531
7.502421,1783596160.391623,3.000000,3.000000,1.125952,0.000000,-0.000015,-0.024904
7.522320,1783596160.414876,3.000000,3.000000,1.125291,0.000000,-0.000017,-0.026313
7.542370,1783596160.443730,3.000000,2.999999,1.124631,0.000000,-0.000017,-0.024945
7.562411,1783596160.456967,3.000000,2.999999,1.123924,0.000000,-0.000024,-0.036328
7.582323,1783596160.479603,3.000000,2.999998,1.123301,0.000000,-0.000019,-0.032804
7.602324,1783596160.500190,3.000000,2.999998,1.122895,0.000000,-0.000011,-0.027571
7.622329,1783596160.523307,3.000000,2.999998,1.122197,0.000000,-0.000007,-0.028618
7.642307,1783596160.523307,3.000000,2.999998,1.122197,0.000000,-0.000007,-0.028618
7.662329,1783596160.551658,3.000000,2.999998,1.121537,0.000000,-0.000004,-0.026480
7.682327,1783596160.579027,3.000000,2.999998,1.120610,0.000000,-0.000002,-0.029436
7.702325,1783596160.594744,3.000000,2.999998,1.120304,0.000000,-0.000001,-0.025450
7.722355,1783596160.610871,3.000000,2.999998,1.119698,0.000000,-0.000001,-0.030320
7.742322,1783596160.633787,3.000000,2.999998,1.119070,0.000000,-0.000001,-0.029149
7.762319,1783596160.658590,3.000000,2.999999,1.118474,0.000000,0.000004,-0.027106
7.782320,1783596160.677608,3.000000,2.999999,1.117872,0.000000,0.000012,-0.028908
